VTG_TRACK,VTG_SPD,DATATIME,DBS,WLPT,WTP,WLST,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,measurement_val,QF,STATUS,Latitude,Longitude,
217.3,3.17,2017-04-27T13:38:30,483.25,500.00,0.00,500.00,2.31,15,A,1.19,15,V,0.69,15,V,-19.06,15,V,41.19,15,A,3.94,15,A,1.75,15,V,0.75,15,V,-16.44,15,V,6.69,15,A,0.00,15,V,0.00,15,V,6.69,15,V,268.63,12,V,,0,V,,0,V,,0,V,,0,V,15.31,15,A,47.8273133333,-53.60637,
217.5,3.18,2017-04-27T13:38:33,483.19,500.00,0.00,500.00,2.38,15,V,1.19,15,V,0.63,15,V,-19.06,15,V,41.19,15,V,3.88,15,V,1.75,15,V,0.75,15,V,-16.44,15,V,6.69,15,V,0.00,15,V,0.00,15,V,6.69,15,V,268.75,12,V,,0,V,,0,V,,0,V,,0,V,15.38,15,V,47.82729,-53.6063983333,
217.2,3.17,2017-04-27T13:38:35,483.31,500.00,0.00,500.00,2.38,15,V,1.19,15,V,0.63,15,V,-19.06,15,V,41.19,15,V,3.75,15,V,1.75,15,V,0.75,15,V,-16.44,15,V,0.00,1,A,6.69,1,V,0.00,1,V,6.69,1,V,268.81,12,A,,0,V,,0,V,,0,V,,0,V,15.38,15,V,47.8272683333,-53.6064233333,
217.5,3.20,2017-04-27T13:38:37,483.06,500.00,0.00,500.00,2.44,15,A,1.19,15,V,0.63,15,V,-19.06,15,V,41.19,15,V,-16.44,15,A,1.75,15,V,0.75,15,V,3.75,15,V,0.00,15,A,0.00,15,V,6.75,15,V,6.75,15,V,268.81,12,V,,0,V,,0,V,,0,V,,0,V,15.44,15,V,47.8272366667,-53.60646,
217.7,3.18,2017-04-27T13:38:40,483.13,500.00,0.00,500.00,2.44,15,V,1.19,15,V,0.63,15,V,-19.06,15,V,41.19,15,V,-16.44,15,V,1.75,15,V,0.75,15,V,3.69,15,V,0.00,15,V,0.00,15,V,6.75,15,V,6.75,15,V,268.75,12,A,,0,A,,0,V,,0,V,,0,V,15.44,15,V,47.8272116667,-53.60649,
218.0,3.18,2017-04-27T13:38:42,483.19,500.00,0.00,500.00,2.44,15,V,1.19,15,V,0.63,15,V,-19.06,15,V,41.19,15,A,1.56,15,A,0.75,15,V,-16.44,15,V,3.69,15,V,0.00,1,A,6.69,1,V,0.00,1,V,6.69,1,V,268.81,0,A,,0,V,,0,V,,0,V,,0,V,15.44,15,V,47.8271866667,-53.606525,
217.8,3.17,2017-04-27T13:38:44,483.19,500.00,0.00,500.00,-19.06,15,A,1.19,15,V,0.63,15,V,2.44,15,V,41.13,15,V,1.38,15,V,0.75,15,V,-16.44,15,V,3.69,15,V,0.00,0,A,0.00,0,V,6.69,0,V,6.69,0,V,268.88,8,A,,0,V,,0,V,,0,V,,0,V,15.50,15,A,47.8271633333,-53.6065566667,
217.8,3.16,2017-04-27T13:38:47,483.00,500.00,0.00,500.00,1.25,15,A,0.63,15,V,-19.00,15,V,2.44,15,V,41.13,15,V,1.25,15,V,0.75,15,V,-16.44,15,V,3.69,15,V,0.00,0,A,6.69,0,V,0.00,0,V,6.69,0,V,268.88,8,V,,0,V,,0,V,,0,V,,0,V,15.50,15,V,47.8271316667,-53.6066,
217.5,3.17,2017-04-27T13:38:49,483.19,500.00,0.00,500.00,1.31,15,V,0.63,15,V,-19.00,15,V,2.44,15,V,41.13,15,V,1.19,15,V,0.75,15,V,-16.44,15,V,3.69,15,V,0.00,0,V,6.69,0,V,0.00,0,V,6.69,0,V,268.88,8,A,,0,V,,0,V,,0,V,,0,V,15.56,15,V,47.82711,-53.6066233333,
217.7,3.16,2017-04-27T13:38:51,482.88,500.00,0.00,500.00,1.38,15,V,0.63,15,V,-19.00,15,V,2.44,15,V,41.13,15,V,-16.38,15,A,1.19,15,V,0.75,15,V,3.69,15,V,6.69,15,A,0.00,15,V,0.00,15,V,6.69,15,V,268.81,0,A,,0,V,,0,V,,0,V,,0,V,15.56,15,V,47.8270883333,-53.6066516667,
217.3,3.14,2017-04-27T13:38:53,483.00,500.00,0.00,500.00,1.38,15,V,0.63,15,V,-19.00,15,V,2.44,15,V,41.06,15,A,0.75,15,A,1.13,15,V,-16.31,15,V,3.69,15,V,6.69,15,V,0.00,15,V,0.00,15,V,6.69,15,V,268.81,8,A,,0,V,,0,V,,0,V,,0,V,15.56,15,A,47.8270483333,-53.6066933333,
217.5,3.17,2017-04-27T13:38:56,483.06,500.00,0.00,500.00,-19.00,15,A,1.44,15,V,0.63,15,V,2.44,15,V,41.00,15,V,0.69,15,V,1.13,15,V,-16.31,15,V,3.69,15,V,6.69,15,V,0.00,15,V,0.00,15,V,6.69,15,V,268.81,8,V,,0,A,,0,V,,0,V,,0,V,15.63,15,V,47.82702,-53.6067183333,
217.2,3.16,2017-04-27T13:38:58,482.94,500.00,0.00,500.00,0.56,15,A,1.44,15,V,-19.00,15,V,2.44,15,V,40.94,15,V,0.69,15,V,1.13,15,V,-16.25,15,V,3.69,15,V,0.00,1,A,6.63,1,V,0.00,1,V,6.63,1,V,268.81,8,V,,0,V,,0,V,,0,V,,0,V,15.63,15,V,47.826995,-53.6067466667,
217.8,3.17,2017-04-27T13:39:00,482.75,500.00,0.00,500.00,0.56,15,V,1.44,15,V,-19.00,15,V,2.44,15,V,40.88,15,V,3.88,15,A,1.13,15,V,0.69,15,V,-16.25,15,V,0.00,15,A,0.00,15,V,6.63,15,V,6.63,15,V,268.81,8,A,,0,V,,0,V,,0,V,,0,V,15.63,15,V,47.8269716667,-53.606775,
218.0,3.15,2017-04-27T13:39:03,482.75,500.00,0.00,500.00,0.50,15,V,1.44,15,V,-19.00,15,V,2.44,15,V,40.88,15,V,4.00,15,V,1.13,15,V,0.69,15,V,-16.25,15,V,6.63,15,A,0.00,15,V,0.00,15,V,6.63,15,V,268.75,8,V,,0,V,,0,V,,0,V,,0,V,15.69,15,V,47.8269366667,-53.6068133333,
217.9,3.18,2017-04-27T13:39:05,482.69,500.00,0.00,500.00,2.38,15,A,1.44,15,V,0.50,15,V,-19.00,15,V,40.81,15,V,4.06,15,V,1.13,15,V,0.69,15,V,-16.25,15,V,0.00,1,A,6.63,1,V,0.00,1,V,6.63,1,V,268.75,0,A,,0,V,,0,V,,0,V,,0,V,15.63,15,A,47.8269116667,-53.6068366667,
218.5,3.16,2017-04-27T13:39:07,482.69,500.00,0.00,500.00,2.38,15,V,1.44,15,V,0.50,15,V,-19.00,15,V,40.94,15,A,4.06,15,A,1.13,15,V,0.69,15,V,-16.25,15,V,0.00,0,A,0.00,0,V,6.63,0,V,6.63,0,V,268.81,0,V,,0,V,,0,V,,0,V,,0,V,15.63,15,V,47.8268766667,-53.6068716667,
218.0,3.17,2017-04-27T13:39:10,482.63,500.00,0.00,500.00,2.31,15,A,1.44,15,V,0.50,15,V,-19.00,15,V,41.00,15,V,4.00,15,V,1.13,15,V,0.69,15,V,-16.25,15,V,0.00,0,A,6.63,0,V,0.00,0,V,6.63,0,V,268.88,8,A,,0,V,,0,V,,0,V,,0,V,15.63,15,V,47.8268516667,-53.6068916667,
218.5,3.17,2017-04-27T13:39:12,482.63,500.00,0.00,500.00,2.31,15,V,1.44,15,V,0.50,15,V,-19.00,15,V,41.06,15,V,4.00,15,V,1.13,15,V,0.69,15,V,-16.25,15,V,0.00,1,A,6.63,1,V,0.00,1,V,6.63,1,V,268.94,8,V,,0,V,,0,V,,0,V,,0,V,15.63,15,V,47.8268266667,-53.606915,
217.8,3.16,2017-04-27T13:39:14,482.50,500.00,0.00,500.00,2.31,15,V,1.44,15,V,0.50,15,V,-19.00,15,V,41.06,15,V,-16.25,15,A,1.13,15,V,0.69,15,V,4.00,15,V,0.00,1,V,6.63,1,V,0.00,1,V,6.63,1,V,269.00,8,V,,0,A,,0,V,,0,V,,0,V,15.63,15,V,47.8268016667,-53.6069366667,
218.0,3.17,2017-04-27T13:39:16,482.50,500.00,0.00,500.00,2.31,15,V,1.44,15,V,0.50,15,V,-19.00,15,V,41.13,15,A,1.19,15,A,0.69,15,V,-16.25,15,V,4.00,15,V,0.00,14,A,0.00,14,V,6.63,14,V,6.63,14,V,269.00,0,A,,0,V,,0,V,,0,V,,0,V,15.56,15,A,47.8267716667,-53.6069716667,
217.7,3.16,2017-04-27T13:39:19,482.38,500.00,0.00,500.00,-19.00,15,A,1.44,15,V,0.50,15,V,2.31,15,V,41.13,15,V,1.19,15,V,0.69,15,V,-16.25,15,V,4.00,15,V,0.00,1,A,6.63,1,V,0.00,1,V,6.63,1,V,269.00,8,A,,0,V,,0,V,,0,V,,0,V,15.50,15,V,47.8267533333,-53.6070016667,
217.7,3.16,2017-04-27T13:39:21,482.31,500.00,0.00,500.00,-19.00,15,V,1.44,15,V,0.50,15,V,2.31,15,V,41.13,15,V,1.25,15,V,0.69,15,V,-16.25,15,V,4.00,15,V,0.00,1,V,6.63,1,V,0.00,1,V,6.63,1,V,268.94,8,V,1.38,1,A,0.63,1,V,-2.75,1,V,0.00,1,V,15.50,15,V,47.8267366667,-53.6070333333,
217.4,3.17,2017-04-27T13:39:23,482.31,500.00,0.00,500.00,1.31,15,A,0.50,15,V,-19.00,15,V,2.31,15,V,41.13,15,V,-16.25,15,A,1.25,15,V,0.69,15,V,4.00,15,V,0.00,15,A,0.00,15,V,6.63,15,V,6.63,15,V,268.94,8,V,1.38,1,V,0.63,1,V,-2.75,1,V,0.00,1,V,15.50,15,V,47.8267083333,-53.607075,
217.8,3.16,2017-04-27T13:39:26,482.44,500.00,0.00,500.00,1.25,15,V,0.50,15,V,-19.00,15,V,2.31,15,V,41.13,15,V,-16.25,15,V,1.25,15,V,0.69,15,V,4.00,15,V,6.69,15,A,0.00,15,V,0.00,15,V,6.69,15,V,268.81,8,A,1.38,1,V,0.63,1,V,-2.75,1,V,0.00,1,V,15.50,15,V,47.8266883333,-53.6071033333,
217.6,3.14,2017-04-27T13:39:28,482.50,500.00,0.00,500.00,-19.00,15,A,1.19,15,V,0.50,15,V,2.31,15,V,41.13,15,A,0.69,15,A,1.25,15,V,-16.25,15,V,4.00,15,V,0.00,1,A,6.69,1,V,0.00,1,V,6.69,1,V,268.75,8,V,1.38,1,V,0.63,1,V,-2.75,1,V,0.00,1,V,15.44,15,A,47.826665,-53.60713,
217.4,3.15,2017-04-27T13:39:30,482.38,500.00,0.00,500.00,-19.06,15,V,1.19,15,V,0.50,15,V,2.31,15,V,41.19,15,V,0.75,15,V,1.25,15,V,-16.25,15,V,4.00,15,V,0.00,0,A,0.00,0,V,6.69,0,V,6.69,0,V,268.69,0,A,,0,A,,0,V,,0,V,,0,V,15.44,15,V,47.8266283333,-53.6071633333,
217.3,3.14,2017-04-27T13:39:33,482.25,500.00,0.00,500.00,0.56,15,A,1.19,15,V,-19.06,15,V,2.31,15,V,41.19,15,V,4.06,15,A,1.25,15,V,0.75,15,V,-16.25,15,V,0.00,0,A,6.69,0,V,0.00,0,V,6.69,0,V,268.69,0,A,,0,V,,0,V,,0,V,,0,V,15.44,15,V,47.826605,-53.6071866667,
217.1,3.14,2017-04-27T13:39:35,482.25,500.00,0.00,500.00,0.63,15,V,1.19,15,V,-19.06,15,V,2.31,15,V,41.25,15,V,4.13,15,V,1.25,15,V,0.75,15,V,-16.25,15,V,0.00,0,A,0.00,0,V,6.69,0,V,6.69,0,V,268.63,8,A,,0,V,,0,V,,0,V,,0,V,15.44,15,V,47.8265816667,-53.6072133333,
217.1,3.15,2017-04-27T13:39:37,482.19,500.00,0.00,500.00,0.63,15,V,1.19,15,V,-19.06,15,V,2.31,15,V,41.25,15,V,4.13,15,V,1.25,15,V,0.75,15,V,-16.25,15,V,0.00,5,A,0.00,5,V,6.69,5,V,6.69,5,V,268.63,8,V,1.00,3,A,1.38,3,V,0.63,3,V,-3.63,3,V,15.44,15,V,47.82656,-53.6072416667,
216.9,3.13,2017-04-27T13:39:40,482.25,500.00,0.00,500.00,2.31,15,A,1.19,15,V,0.69,15,V,-19.06,15,V,41.25,15,A,4.19,15,A,1.25,15,V,0.75,15,V,-16.25,15,V,0.00,5,V,0.00,5,V,6.69,5,V,6.69,5,V,268.69,8,A,1.00,3,V,1.38,3,V,0.63,3,V,-3.63,3,V,15.44,15,A,47.8265266667,-53.6072883333,
216.7,3.14,2017-04-27T13:39:42,482.38,500.00,0.00,500.00,2.31,15,V,1.19,15,V,0.69,15,V,-19.06,15,V,41.19,15,V,4.19,15,V,1.25,15,V,0.75,15,V,-16.25,15,V,0.00,1,A,6.75,1,V,0.00,1,V,6.75,1,V,268.75,8,V,1.00,3,V,1.38,3,V,0.63,3,V,-3.63,3,V,15.38,15,V,47.8265033333,-53.60732,
216.6,3.14,2017-04-27T13:39:44,482.19,500.00,0.00,500.00,2.31,15,A,1.19,15,V,0.69,15,V,-19.06,15,V,41.19,15,V,4.25,15,V,1.25,15,V,0.75,15,V,-16.25,15,V,0.00,1,V,6.75,1,V,0.00,1,V,6.75,1,V,268.75,8,V,1.00,3,V,1.38,3,V,0.63,3,V,-3.63,3,V,15.38,15,V,47.82647,-53.6073616667,
216.6,3.14,2017-04-27T13:39:47,482.19,500.00,0.00,500.00,2.38,15,V,1.19,15,V,0.69,15,V,-19.06,15,V,41.19,15,V,4.25,15,V,1.25,15,V,0.75,15,V,-16.25,15,V,0.00,8,A,0.00,8,V,6.75,8,V,6.75,8,V,268.88,12,A,,0,A,,0,V,,0,V,,0,V,15.38,15,V,47.8264483333,-53.60739,
216.5,3.13,2017-04-27T13:39:49,482.31,500.00,0.00,500.00,2.38,15,V,1.19,15,V,0.69,15,V,-19.06,15,V,41.19,15,V,-16.44,15,A,1.25,15,V,0.75,15,V,4.25,15,V,0.00,1,A,6.94,1,V,0.00,1,V,6.94,1,V,269.00,12,A,,0,V,,0,V,,0,V,,0,V,15.38,15,A,47.8264233333,-53.6074166667,
216.3,3.13,2017-04-27T13:39:51,482.19,500.00,0.00,500.00,-19.06,15,A,1.19,15,V,0.69,15,V,2.44,15,V,41.13,15,A,1.19,15,A,0.75,15,V,-16.50,15,V,4.25,15,V,0.00,1,V,7.00,1,V,0.00,1,V,7.00,1,V,269.00,12,V,,0,V,,0,V,,0,V,,0,V,15.38,15,V,47.8263983333,-53.607445,
216.4,3.12,2017-04-27T13:39:54,482.00,500.00,0.00,500.00,-19.06,15,V,1.19,15,V,0.69,15,V,2.44,15,V,41.06,15,V,1.06,15,V,0.75,15,V,-16.56,15,V,4.25,15,V,0.00,13,A,0.00,13,V,7.06,13,V,7.06,13,V,269.06,0,A,,0,V,,0,V,,0,V,,0,V,15.38,15,V,47.8263583333,-53.60749,
216.1,3.13,2017-04-27T13:39:56,482.06,500.00,0.00,500.00,1.25,15,A,0.69,15,V,-19.06,15,V,2.44,15,V,41.06,15,V,1.06,15,V,0.75,15,V,-16.56,15,V,4.25,15,V,0.00,13,V,0.00,13,V,7.13,13,V,7.13,13,V,269.06,12,A,1.38,1,A,0.63,1,V,-3.63,1,V,1.00,1,V,15.38,15,V,47.8263316667,-53.6075183333,
216.1,3.13,2017-04-27T13:39:58,482.00,500.00,0.00,500.00,1.31,15,V,0.69,15,V,-19.06,15,V,2.44,15,V,41.00,15,V,-16.63,15,A,1.00,15,V,0.75,15,V,4.25,15,V,7.13,15,A,0.00,15,V,0.00,15,V,7.13,15,V,269.06,12,V,1.19,1,A,1.38,1,V,-3.63,1,V,1.00,1,V,15.31,15,V,47.8263016667,-53.6075483333,
215.9,3.12,2017-04-27T13:40:01,482.00,500.00,0.00,500.00,1.31,15,V,0.69,15,V,-19.06,15,V,2.44,15,V,40.94,15,V,-16.63,15,V,1.00,15,V,0.75,15,V,4.25,15,V,7.06,15,V,0.00,15,V,0.00,15,V,7.06,15,V,269.06,12,V,1.19,1,V,1.38,1,V,-3.63,1,V,1.00,1,V,15.31,15,A,47.82626,-53.6075933333,
216.1,3.12,2017-04-27T13:40:03,482.06,500.00,0.00,500.00,-19.06,15,A,1.38,15,V,0.69,15,V,2.44,15,V,41.00,15,A,-16.63,15,V,1.00,15,V,0.75,15,V,4.25,15,V,0.00,14,A,0.00,14,V,7.06,14,V,7.06,14,V,268.94,12,A,1.19,1,V,1.38,1,V,-3.63,1,V,1.00,1,V,15.31,15,V,47.826235,-53.6076216667,
216.2,3.13,2017-04-27T13:40:05,482.00,500.00,0.00,500.00,0.63,15,A,1.38,15,V,-19.13,15,V,2.44,15,V,41.00,15,V,0.69,15,A,1.00,15,V,-16.63,15,V,4.25,15,V,0.00,1,A,7.00,1,V,0.00,1,V,7.00,1,V,268.88,1,A,1.19,1,V,1.38,1,V,-3.63,1,V,1.00,1,V,15.31,15,V,47.8262116667,-53.60765,
216.2,3.12,2017-04-27T13:40:08,482.06,500.00,0.00,500.00,0.56,15,V,1.38,15,V,-19.13,15,V,2.44,15,V,40.94,15,V,4.31,15,A,1.00,15,V,0.56,15,V,-16.63,15,V,0.00,14,A,0.00,14,V,7.00,14,V,7.00,14,V,268.88,1,V,1.19,1,V,1.38,1,V,-3.63,1,V,1.00,1,V,15.31,15,V,47.8261733333,-53.6076883333,
216.9,3.11,2017-04-27T13:40:10,482.06,500.00,0.00,500.00,0.56,15,V,1.38,15,V,-19.13,15,V,2.44,15,V,40.94,15,V,4.38,15,V,1.00,15,V,0.56,15,V,-16.63,15,V,6.94,15,A,0.00,15,V,0.00,15,V,6.94,15,V,268.81,1,V,1.19,1,V,1.38,1,V,-3.63,1,V,1.00,1,V,15.31,15,V,47.8261516667,-53.6077166667,
216.7,3.13,2017-04-27T13:40:12,481.81,500.00,0.00,500.00,2.31,15,A,1.38,15,V,0.50,15,V,-19.13,15,V,40.94,15,V,4.38,15,V,1.00,15,V,0.50,15,V,-16.63,15,V,0.00,1,A,6.88,1,V,0.00,1,V,6.88,1,V,268.75,12,A,1.19,1,V,1.38,1,V,-3.63,1,V,1.00,1,V,15.31,15,A,47.82613,-53.6077383333,
216.9,3.13,2017-04-27T13:40:15,481.94,500.00,0.00,500.00,2.25,15,V,1.38,15,V,0.50,15,V,-19.13,15,V,40.94,15,A,4.31,15,A,1.00,15,V,0.50,15,V,-16.63,15,V,0.00,15,A,0.00,15,V,6.81,15,V,6.81,15,V,268.63,12,A,,0,A,,0,V,,0,V,,0,V,15.31,15,V,47.8261,-53.6077716667,
216.6,3.13,2017-04-27T13:40:17,481.88,500.00,0.00,500.00,2.19,15,V,1.38,15,V,0.50,15,V,-19.13,15,V,40.94,15,V,4.31,15,V,1.00,15,V,0.50,15,V,-16.63,15,V,0.00,15,V,0.00,15,V,6.81,15,V,6.81,15,V,268.63,12,V,,0,V,,0,V,,0,V,,0,V,15.31,15,V,47.8260766667,-53.6077916667,
216.4,3.12,2017-04-27T13:40:19,482.25,500.00,0.00,500.00,2.19,15,A,1.38,15,V,0.50,15,V,-19.13,15,V,40.88,15,V,4.31,15,V,1.00,15,V,0.50,15,V,-16.63,15,V,0.00,1,A,6.75,1,V,0.00,1,V,6.75,1,V,268.63,0,A,,0,V,,0,V,,0,V,,0,V,15.31,15,V,47.8260533333,-53.6078116667,
216.4,3.13,2017-04-27T13:40:22,481.88,500.00,0.00,500.00,2.19,15,V,1.38,15,V,0.50,15,V,-19.13,15,V,40.88,15,V,4.25,15,V,1.00,15,V,0.50,15,V,-16.63,15,V,6.75,15,A,0.00,15,V,0.00,15,V,6.75,15,V,268.56,8,A,,0,V,,0,V,,0,V,,0,V,15.31,15,V,47.8260183333,-53.6078483333,
216.5,3.12,2017-04-27T13:40:24,481.81,500.00,0.00,500.00,2.19,15,V,1.38,15,V,0.50,15,V,-19.13,15,V,40.81,15,V,-16.38,15,A,1.00,15,V,0.50,15,V,4.25,15,V,0.00,15,A,0.00,15,V,6.69,15,V,6.69,15,V,268.56,8,V,,0,A,,0,V,,0,V,,0,V,15.31,15,A,47.825995,-53.607875,
